courier_id,order_id
871,23600
871,24106
871,24309
871,25551
871,26982
871,27178
871,29229
871,29799
871,31974
871,32165
871,32518
871,33339
871,33721
871,35548
871,37603
871,39617
871,39818
871,44602
871,47260
871,47542
871,49375
871,55162
871,55847
872,5449
872,6635
872,6962
872,8704
872,8808
872,8871
872,9889
872,17497
872,17749
872,18038
872,20266
872,20815
872,26525
872,31486
872,31808
872,32937
872,39799
872,43321
872,43677
872,46232
872,46525
872,49170
872,55484
872,59118
873,6238
873,7161
873,7856
873,9319
873,10681
873,11275
873,11390
873,11555
873,12392
873,13414
873,13491
873,13673
873,14622
873,15396
873,15844
873,16732
873,17031
873,19305
873,20059
873,22860
873,27978
873,28205
873,28814
873,30899
873,35739
873,36444
873,41668
873,42124
873,45989
873,46142
873,46375
873,49658
873,50298
873,52853
873,57948
873,59491
873,59571
874,5044
874,5336
874,5683
874,5986
874,7023
874,7163
874,8843
874,10721
874,11052
874,11199
874,11306
874,11625
874,12201
874,15823
874,20162
874,20950
874,25439
874,32331
874,33833
874,36407
874,37116
874,43140
874,44659
874,54581
875,5994
875,8154
875,9165
875,9252
875,11772
875,12453
875,12740
875,13040
875,13760
875,14240
875,14727
875,15271
875,15465
875,17904
875,18267
875,22510
875,22881
875,24717
875,25821
875,26388
875,26887
875,31777
875,37236
875,39197
875,40216
875,42760
875,43486
875,43788
875,45717
875,51684
875,54396
876,5087
876,7056
876,8393
876,8896
876,12344
876,14100
876,14173
876,14723
876,15291
876,16643
876,18239
876,18707
876,21381
876,21794
876,22504
876,23310
876,23565
876,23895
876,25388
876,26607
876,32698
876,42464
876,44072
876,44476
876,45197
876,48008
876,48072
876,48197
876,48784
876,50366
876,57640
877,5383
877,6702
877,7055
877,8166
877,9368
877,10051
877,10264
877,10584
877,11553
877,12485
877,15403
877,16817
877,17253
877,18348
877,18705
877,18800
877,19333
877,20205
877,20655
877,22043
877,22944
877,25903
877,26712
877,29139
877,30981
877,32675
877,33769
877,36009
877,36293
877,43099
877,45501
877,46739
877,47190
877,49835
877,51016
877,54870
877,56584
877,59069
878,5047
878,5234
878,5837
878,7075
878,7910
878,10357
878,10443
878,10742
878,11578
878,11910
878,12028
878,12173
878,13439
878,13589
878,13692
878,13903
878,14361
878,15035
878,15998
878,16180
878,16327
878,16855
878,18840
878,19907
878,20243
878,21181
878,23405
878,25204
878,25836
878,29275
878,31669
878,34265
878,35036
878,36816
878,39723
878,40187
878,41390
878,43967
878,52573
878,55134
878,57655
878,58064
879,5844
879,5987
879,7274
879,8136
879,8708
879,10539
879,11695
879,12800
879,13555
879,15705
879,16238
879,17352
879,20319
879,20832
879,23100
879,24803
879,28446
879,29073
879,29772
879,31831
879,38880
879,43260
879,43402
879,44796
879,46370
879,49004
879,49415
879,55698
879,58806
879,59475
880,9035
880,9370
880,10010
880,10794
880,10975
880,12860
880,12935
880,13383
880,14112
880,16092
880,18354
880,19191
880,22857
880,23381
880,24998
880,27071
880,30468
880,31515
880,33368
880,33586
880,33782
880,35977
880,36613
880,38079
880,39256
880,41930
880,44809
880,47770
880,49556
880,52109
880,56896
880,58334
881,8236
881,9404
881,10804
881,10861
881,10943
881,11603
881,14194
881,14403
881,14713
881,15264
881,16662
881,18980
881,19552
881,22686
881,23360
881,25567
881,26334
881,26596
881,27816
881,28867
881,33359
881,34464
881,35623
881,37945
881,41728
881,41998
881,44016
881,46085
881,50068
881,53925
881,54460
881,55102
881,55644
881,57893
882,5141
882,6121
882,6333
882,6444
882,6515
882,7623
882,7916
882,8226
882,9438
882,9920
882,10383
882,10834
882,11217
882,12368
882,12704
882,14842
882,16870
882,18815
882,21136
882,21233
882,22611
882,23586
882,23986
882,26265
882,30542
882,32579
882,35290
882,39729
882,41952
882,51427
882,52409
882,55348
882,55599
882,57060
883,5276
883,6042
883,7614
883,10231
883,10294
883,10477
883,10979
883,13371
883,15093
883,15821
883,16921
883,20217
883,20886
883,21174
883,24223
883,25386
883,28338
883,30206
883,31369
883,38132
883,40262
883,47215
883,50578
883,50747
883,52388
883,52691
883,54794
883,54902
883,55006
883,55630
884,5361
884,7028
884,7713
884,13185
884,13939
884,14708
884,15493
884,15836
884,16273
884,21919
884,26568
884,26885
884,27242
884,28053
884,30977
884,33079
884,35358
884,35766
884,37202
884,41309
884,43726
884,47648
884,50118
884,50301
884,50700
884,51272
884,51468
884,52079
884,56607
885,9152
885,9710
885,9960
885,12045
885,12729
885,15618
885,17415
885,18905
885,19317
885,20239
885,20386
885,27462
885,31620
885,34963
885,35400
885,35676
885,36350
885,39689
885,45070
885,47037
885,49434
885,52464
885,53162
885,53432
885,53749
885,54469
885,55305
885,55705
885,58857
885,59413
886,6008
886,6478
886,6674
886,6904
886,8142
886,11423
886,11581
886,13712
886,14121
886,14646
886,15592
886,20570
886,21571
886,25460
886,26765
886,27463
886,27987
886,28925
886,30923
886,32865
886,33556
886,33774
886,38596
886,40029
886,43697
886,44234
886,47900
886,48989
886,50529
886,51808
886,53722
886,54518
886,55076
887,5621
887,6489
887,11268
887,11723
887,12262
887,13313
887,13667
887,14593
887,14817
887,14873
887,15545
887,27222
887,28317
887,28664
887,28772
887,34362
887,35098
887,35846
887,35957
887,36975
887,37662
887,38597
887,39940
887,47745
887,50904
887,51776
887,53640
887,55503
887,57906
888,6770
888,7751
888,8299
888,8624
888,8769
888,9033
888,9683
888,11085
888,12599
888,13652
888,14720
888,16319
888,18757
888,20384
888,25361
888,28329
888,29480
888,29817
888,31613
888,31791
888,32202
888,35862
888,36764
888,37407
888,42739
888,46237
888,50437
888,51695
888,51785
888,57350
888,59163
889,9136
889,15216
889,15743
889,19742
889,29068
889,42195
889,42800
889,43899
889,47530
889,54321
889,58743
890,5129
890,5334
890,6188
890,6699
890,6988
890,7171
890,8280
890,9024
890,10259
890,10474
890,10712
890,10854
890,10948
890,11082
890,12179
890,12730
890,15532
890,16971
890,19168
890,19647
890,21058
890,21910
890,23150
890,25697
890,26317
890,30194
890,30342
890,31502
890,33505
890,35671
890,36255
890,41958
890,45673
890,46670
890,47315
890,49075
890,59033
891,5392
891,5730
891,8405
891,10743
891,11817
891,12739
891,14294
891,14473
891,14955
891,16514
891,19645
891,22746
891,22833
891,23785
891,25808
891,26247
891,27851
891,28047
891,32181
891,32722
891,37047
891,37250
891,50156
891,53592
891,55286
891,56957
892,5135
892,6705
892,7643
892,8297
892,9917
892,10368
892,15115
892,15882
892,16754
892,17162
892,17498
892,17577
892,19836
892,24234
892,24479
892,25057
892,25461
892,26882
892,30596
892,33692
892,34690
892,36088
892,37655
892,41452
892,43489
892,47262
892,47429
892,49471
892,51591
892,54301
892,54938
892,55634
893,5550
893,7079
893,7319
893,7788
893,8088
893,8174
893,9175
893,11660
893,11795
893,12514
893,13626
893,15876
893,16359
893,17649
893,20487
893,21387
893,21642
893,26936
893,27279
893,29209
893,31407
893,32821
893,34857
893,35827
893,38174
893,39996
893,40543
893,41887
893,45915
893,46583
893,47796
893,47988
893,51570
893,53189
893,55982
893,56160
893,56442
893,57805
894,5793
894,6517
894,12297
894,14864
894,16622
894,17271
894,20024
894,21390
894,23507
894,24281
894,28986
894,29312
894,29621
894,29951
894,33979
894,35115
894,36484
894,38185
894,38438
894,39862
894,39946
894,40751
894,41465
894,42358
894,45274
894,51611
894,54467
894,54897
895,5757
895,7469
895,8603
895,8645
895,9520
895,9699
895,10811
895,14219
895,14856
895,17250
895,18192
895,18746
895,19346
895,19808
895,22240
895,23698
895,25763
895,32806
895,33230
895,41763
895,44910
895,46132
895,47649
895,48259
895,51534
895,52955
896,5151
896,5407
896,5574
896,6243
896,6307
896,6463
896,7324
896,7627
896,10262
896,11242
896,13464
896,14251
896,14391
896,16851
896,16979
896,18606
896,21594
896,21907
896,22189
896,23168
896,24123
896,24580
896,25371
896,27567
896,27719
896,28501
896,30214
896,32187
896,35707
896,41269
896,42369
896,45714
896,48067
896,48591
896,49203
896,49365
896,56647
897,5727
897,6171
897,6657
897,7071
897,9129
897,12667
897,12834
897,13387
897,13926
897,14423
897,15768
897,17189
897,17461
897,18477
897,18715
897,25002
897,27326
897,29235
897,29967
897,30403
897,31908
897,33135
897,34642
897,35402
897,38033
897,38454
897,39350
897,41547
897,42099
897,42213
897,43867
897,44675
897,47302
897,51055
897,57190
897,58311
898,5456
898,5765
898,5802
898,5933
898,6055
898,7759
898,9560
898,11273
898,12556
898,12741
898,13054
898,13490
898,13686
898,19420
898,19527
898,20364
898,21270
898,21559
898,21887
898,22000
898,29036
898,30692
898,33775
898,34037
898,35496
898,37027
898,37195
898,38906
898,41053
898,42699
898,49851
898,54352
898,55769
898,57526
898,59021
898,59292
899,5202
899,6184
899,6269
899,6447
899,7626
899,9006
899,9062
899,9316
899,9902
899,10328
899,10594
899,14196
899,16068
899,18857
899,20072
899,20216
899,22082
899,22173
899,23286
899,25451
899,26493
899,31042
899,33189
899,34187
899,42541
899,49926
899,50917
899,51344
899,54577
899,56749
899,59576
900,5390
900,6600
900,7554
900,7717
900,8146
900,8308
900,8625
900,9140
900,10951
900,11630
900,12070
900,14618
900,15021
900,16587
900,18597
900,20233
900,20656
900,23331
900,27634
900,33629
900,34851
900,36108
900,42371
900,46519
900,47677
900,48416
900,50382
900,53236
900,57096
900,58921
900,59207
901,6510
901,6579
901,8261
901,8677
901,10627
901,12381
901,14290
901,14872
901,15352
901,18304
901,19513
901,21667
901,22282
901,23660
901,30020
901,31449
901,33392
901,33727
901,37283
901,37686
901,39553
901,43577
901,46434
901,48978
901,49609
901,50734
901,50941
901,51357
901,52512
901,56820
901,58377
902,5091
902,5476
902,6861
902,7098
902,7179
902,7572
902,9655
902,11172
902,11434
902,12165
902,14448
902,17454
902,18506
902,20555
902,21502
902,21832
902,24460
902,27425
902,29192
902,29776
902,31573
902,36943
902,37694
902,46940
902,49386
902,57954
903,5710
903,6071
903,7005
903,7340
903,8664
903,9692
903,11006
903,11577
903,13196
903,13386
903,14676
903,15215
903,17356
903,18443
903,26463
903,34318
903,35461
903,38055
903,39459
903,39922
903,42717
903,44195
903,45844
903,46321
903,46933
903,48921
903,49897
903,50409
903,54502
903,57633
904,6401
904,9003
904,9274
904,10144
904,11483
904,11621
904,11712
904,12352
904,14581
904,14910
904,16804
904,17552
904,17625
904,18893
904,20307
904,21263
904,26854
904,27380
904,28488
904,28760
904,29518
904,31265
904,32429
904,37017
904,38921
904,39265
904,41070
904,41908
904,42666
904,43301
904,43794
904,44886
904,50044
904,53258
904,55064
904,57072
905,5675
905,5841
905,7108
905,10962
905,12676
905,14241
905,16052
905,19872
905,22959
905,24727
905,25155
905,26870
905,31889
905,41666
905,41946
905,44667
905,49700
905,50010
905,50320
905,52544
905,56001
906,9867
906,11404
906,11747
906,12872
906,15656
906,16118
906,16307
906,17187
906,18156
906,19170
906,21582
906,23284
906,25844
906,26095
906,29088
906,29980
906,33548
906,33934
906,35224
906,39132
906,48423
906,51960
906,53012
906,55136
906,55498
906,58332
906,59162
907,7345
907,7459
907,7776
907,8742
907,8847
907,9448
907,9583
907,10332
907,12774
907,15642
907,16181
907,18444
907,19011
907,24915
907,26575
907,29723
907,32289
907,37003
907,41795
907,44009
907,46684
907,50540
907,52007
907,56409
907,58331
907,59377
908,5588
908,6282
908,6459
908,6964
908,7508
908,8269
908,9154
908,10335
908,10888
908,14064
908,14613
908,19398
908,19946
908,20604
908,22171
908,22354
908,23237
908,25139
908,25474
908,25718
908,27050
908,30426
908,31810
908,32499
908,32677
908,33379
908,34342
908,36784
908,39311
908,42386
908,43343
908,48833
908,49127
908,54661
908,56960
908,57868
909,5792
909,6312
909,8076
909,9857
909,10544
909,11572
909,12718
909,13404
909,16131
909,16216
909,19832
909,20616
909,20706
909,21413
909,23707
909,24398
909,26369
909,31768
909,32301
909,32993
909,36054
909,39579
909,40433
909,42577
909,45619
909,50997
909,53991
909,54111
909,57753
910,24508
910,25105
910,27935
910,28223
910,28394
910,31991
910,34833
910,34911
910,43176
910,47219
910,50273
910,50943
910,54932
910,56744
910,57678
911,5242
911,5352
911,6248
911,8034
911,8115
911,8313
911,8967
911,9191
911,10727
911,11086
911,11270
911,13993
911,14589
911,14741
911,15856
911,16620
911,18075
911,18371
911,18774
911,20572
911,22391
911,22770
911,25037
911,26569
911,29606
911,30963
911,31079
911,32684
911,32831
911,33477
911,33917
911,37098
911,40841
911,49169
911,51310
911,51928
911,52819
911,56043
911,58176
911,59084
912,6366
912,7629
912,7896
912,8434
912,9481
912,11118
912,13351
912,16423
912,17800
912,20835
912,24834
912,26523
912,28704
912,28788
912,29814
912,31619
912,32398
912,35318
912,36159
912,38580
912,38899
912,39694
912,40439
912,49270
912,53140
912,53614
912,54683
912,56269
912,57195
912,58144
913,8395
913,8858
913,10149
913,11378
913,11664
913,12025
913,12140
913,13624
913,13951
913,14678
913,15329
913,19984
913,21555
913,23266
913,23372
913,23751
913,30930
913,31370
913,31565
913,32314
913,32595
913,32884
913,33635
913,34650
913,36971
913,37121
913,39882
913,43515
913,43617
913,46948
913,50567
913,51916
913,58330
913,59365
914,6406
914,6779
914,7093
914,7168
914,9220
914,10344
914,11687
914,11768
914,11859
914,12847
914,14091
914,15659
914,16586
914,16733
914,18209
914,21333
914,26461
914,32811
914,34783
914,38300
914,39428
914,41543
914,42200
914,43081
914,44629
914,45477
914,47129
914,47621
914,47957
914,48884
914,52732
914,54647
914,55304
914,56284
914,56772
915,11067
915,14128
915,16613
915,20346
915,24635
915,25242
915,25420
915,25574
915,26227
915,27659
915,29214
915,29371
915,36116
915,38298
915,40726
915,42859
915,43643
915,44938
915,45532
915,48391
915,53188
915,54094
915,55478
915,55658
915,56264
916,5238
916,5377
916,5634
916,7018
916,7692
916,8152
916,9950
916,12059
916,12402
916,13103
916,13630
916,15150
916,15288
916,15448
916,18351
916,20096
916,20562
916,29594
916,31998
916,33569
916,34205
916,34880
916,37044
916,38896
916,44315
916,45957
916,49981
916,51455
916,54491
916,55049
917,5835
917,6529
917,10879
917,11255
917,12290
917,13401
917,13982
917,14081
917,15100
917,19728
917,21154
917,21575
917,22331
917,22523
917,23474
917,28312
917,30432
917,31959
917,34405
917,36430
917,45209
917,48759
917,51546
917,53891
917,56423
918,6186
918,6314
918,7365
918,8341
918,9831
918,11223
918,11904
918,14191
918,14714
918,15851
918,16100
918,17060
918,17435
918,20382
918,22663
918,22837
918,23157
918,24268
918,24365
918,25293
918,26900
918,29966
918,32947
918,33772
918,37659
918,38124
918,43267
918,44417
918,45817
918,47910
918,51495
918,51696
918,53414
919,5784
919,5832
919,5995
919,6079
919,7167
919,7389
919,7919
919,8200
919,8300
919,9342
919,9725
919,10972
919,13331
919,13452
919,15562
919,15689
919,19992
919,21533
919,21804
919,22795
919,23667
919,24671
919,25820
919,25963
919,27416
919,28484
919,29186
919,30769
919,31987
919,32099
919,33859
919,39137
919,43306
919,43964
919,47763
919,48872
919,54716
919,57816
919,58994
920,5626
920,6757
920,6984
920,11669
920,12557
920,12719
920,14717
920,17439
920,17962
920,18302
920,18753
920,18995
920,19066
920,19999
920,20144
920,22007
920,25732
920,26779
920,28754
920,30295
920,31532
920,32578
920,32737
920,37492
920,39418
920,39866
920,42847
920,43679
920,46435
920,46871
920,48650
920,51526
920,52542
920,52862
920,53901
920,57621
921,5627
921,7251
921,9083
921,9608
921,9801
921,11324
921,11443
921,12825
921,13514
921,14069
921,14692
921,16999
921,18331
921,19180
921,20297
921,21182
921,23338
921,24432
921,25312
921,25781
921,26591
921,26921
921,33061
921,34875
921,35441
921,35983
921,37300
921,42150
921,47282
921,50038
921,50590
921,52170
921,56822
921,57277
921,57740
922,5068
922,5399
922,5537
922,7767
922,9982
922,10488
922,11436
922,11501
922,13010
922,14550
922,14724
922,15119
922,15816
922,16067
922,16848
922,22352
922,32858
922,37846
922,38975
922,40813
922,41825
922,45576
922,50558
922,52244
922,58747
922,59268
923,5371
923,5951
923,6481
923,7584
923,7985
923,8652
923,10054
923,10475
923,11407
923,11893
923,15120
923,15461
923,17041
923,18638
923,19698
923,20503
923,25528
923,26214
923,26661
923,28139
923,35693
923,39244
923,40667
923,42619
923,44439
923,45526
923,47571
923,48903
923,51704
923,52538
923,52720
923,55721
924,5062
924,5992
924,7543
924,7980
924,9067
924,11653
924,13015
924,13311
924,15245
924,16282
924,17791
924,24839
924,26736
924,28721
924,30532
924,34173
924,35777
924,38269
924,42747
924,43457
924,53747
924,59170
925,5204
925,5552
925,7236
925,7933
925,8214
925,9532
925,9660
925,11715
925,12078
925,12235
925,12738
925,13811
925,15064
925,19763
925,21719
925,22270
925,22551
925,23376
925,26586
925,26948
925,27432
925,29303
925,29445
925,31612
925,32856
925,36365
925,37011
925,41190
925,45019
925,47551
925,48386
925,48854
925,53671
925,58413
925,58780
926,6150
926,6235
926,8096
926,9065
926,9667
926,11072
926,14945
926,15441
926,17204
926,18909
926,19143
926,22965
926,23169
926,24009
926,24147
926,24831
926,25691
926,27122
926,30125
926,32179
926,33234
926,35046
926,39463
926,40266
926,40859
926,42086
926,44908
926,55091
926,58819
927,6109
927,6522
927,6604
927,7106
927,9384
927,9449
927,10175
927,12636
927,16913
927,17401
927,18781
927,18880
927,19725
927,20088
927,20747
927,22545
927,24228
927,27783
927,29796
927,31336
927,38098
927,40348
927,43168
927,46488
927,50568
927,55881
927,56544
928,8391
928,8597
928,8834
928,11777
928,12746
928,14744
928,15753
928,18434
928,19181
928,20730
928,21031
928,21468
928,23567
928,27973
928,30837
928,33263
928,35972
928,36208
928,40435
928,40959
928,44358
928,45665
928,50616
928,53316
929,5034
929,5777
929,6887
929,7139
929,7741
929,7929
929,8496
929,8535
929,9312
929,9414
929,10702
929,11200
929,14300
929,14513
929,17797
929,18204
929,18399
929,19326
929,21428
929,21650
929,22020
929,22998
929,24535
929,24930
929,27609
929,27945
929,29425
929,43892
929,52757
929,56168
929,56977
929,57206
930,6452
930,6618
930,7727
930,9012
930,10487
930,11676
930,11854
930,12687
930,13220
930,14564
930,15613
930,22177
930,23092
930,23325
930,24544
930,26717
930,27384
930,35472
930,36290
930,36710
930,40102
930,40791
930,45924
930,47904
930,48378
930,48492
930,55976
930,56148
930,58357
931,6400
931,6787
931,7455
931,7667
931,9299
931,10182
931,10515
931,10910
931,11034
931,11678
931,12560
931,14324
931,15381
931,17246
931,18958
931,20087
931,28208
931,28392
931,31673
931,31921
931,35770
931,39547
931,41059
931,42793
931,43447
931,44923
931,46750
931,48413
931,52049
931,53973
931,55951
932,5205
932,5604
932,7309
932,8587
932,10172
932,12472
932,12596
932,13147
932,15152
932,15222
932,15460
932,15902
932,16028
932,17658
932,18016
932,18889
932,20807
932,26849
932,27179
932,28130
932,28892
932,42716
932,42979
932,49124
932,51915
932,59022
933,5859
933,7332
933,7660
933,8019
933,11774
933,13265
933,15570
933,16332
933,20602
933,22568
933,23222
933,24488
933,25628
933,27746
933,29943
933,31923
933,33136
933,34091
933,35184
933,36103
933,38758
933,44708
933,45168
933,51045
933,56683
934,5538
934,6479
934,7880
934,11930
934,12065
934,14637
934,15550
934,16515
934,18908
934,19494
934,20660
934,20737
934,26359
934,27538
934,28237
934,29907
934,35322
934,37225
934,42928
934,44665
934,46170
934,53175
934,55925
934,56037
934,57710
934,58904
935,5123
935,5177
935,6829
935,6965
935,7391
935,7520
935,8318
935,9782
935,9974
935,12089
935,12439
935,17803
935,18286
935,20819
935,22936
935,23717
935,25784
935,28228
935,28410
935,30648
935,31400
935,31929
935,33752
935,35393
935,35920
935,42366
935,43665
935,45143
935,46600
935,50352
935,51275
935,52501
935,57039
936,5236
936,5613
936,6193
936,6292
936,6408
936,6837
936,9557
936,10218
936,10531
936,10784
936,12081
936,17015
936,20507
936,21404
936,21556
936,23630
936,24128
936,27527
936,29096
936,30318
936,31735
936,36986
936,41797
936,42361
936,45083
936,46369
936,49269
936,55601
936,59472
937,7149
937,8249
937,9391
937,11427
937,14814
937,15799
937,16006
937,18847
937,19691
937,19761
937,21728
937,22259
937,22343
937,28119
937,30515
937,31020
937,33750
937,36926
937,39148
937,43136
937,43359
937,49866
937,58306
938,6074
938,6700
938,8569
938,8905
938,9861
938,12024
938,12456
938,13304
938,15858
938,16853
938,18917
938,20195
938,21448
938,23409
938,24944
938,25158
938,27183
938,27524
938,27981
938,29118
938,29434
938,29860
938,30768
938,32939
938,33142
938,36049
938,38067
938,38602
938,40754
938,41244
938,44007
938,45639
938,47357
938,48303
938,49111
938,54583
938,58364
938,58832
939,5138
939,5920
939,6260
939,6326
939,6648
939,7048
939,7548
939,7930
939,9092
939,9623
939,11867
939,12548
939,12733
939,13082
939,16894
939,17062
939,18062
939,18901
939,21583
939,23784
939,24751
939,28305
939,29667
939,31866
939,35201
939,38674
939,42002
939,46588
939,51126
939,51287
939,53618
939,55875
940,7150
940,7460
940,7708
940,8588
940,9117
940,9618
940,9849
940,12198
940,14857
940,15344
940,15634
940,16431
940,21756
940,23688
940,24350
940,24662
940,25228
940,26208
940,27818
940,30524
940,32935
940,33280
940,34391
940,34970
940,39696
940,42379
940,44681
940,44807
940,54260
941,5928
941,6256
941,6725
941,7110
941,7630
941,8296
941,8578
941,8813
941,11927
941,12651
941,17315
941,17470
941,18208
941,18586
941,22258
941,22937
941,30424
941,30892
941,31763
941,32969
941,38007
941,39785
941,45595
941,48614
941,52930
941,54129
941,54885
941,55759
941,59407
942,7051
942,7877
942,9180
942,9245
942,10213
942,11299
942,14152
942,15421
942,15713
942,16396
942,16840
942,17996
942,19223
942,19539
942,20110
942,23198
942,23727
942,25669
942,29063
942,34515
942,36306
942,38606
942,40265
942,41284
942,43142
942,47599
942,48323
942,48496
942,49323
942,49717
942,53585
942,59282
943,5653
943,6446
943,6561
943,7339
943,7749
943,9052
943,13165
943,14287
943,16628
943,16934
943,17722
943,18316
943,18376
943,19566
943,21323
943,23812
943,24156
943,27206
943,30061
943,31066
943,33803
943,33978
943,34804
943,36122
943,39582
943,40008
943,44964
943,45816
943,46980
943,47170
943,51025
944,5159
944,5393
944,6012
944,7599
944,7653
944,7865
944,8660
944,10814
944,10981
944,12423
944,12851
944,14109
944,14417
944,17987
944,18076
944,18168
944,18550
944,19162
944,21322
944,21432
944,22023
944,23076
944,25336
944,28485
944,29792
944,30450
944,30836
944,34079
944,35061
944,35979
944,40012
944,40210
944,41205
944,41425
944,41875
944,43407
944,49830
944,53798
944,54620
944,55746
944,56355
944,58380
945,5647
945,7563
945,7860
945,8910
945,9835
945,10825
945,11460
945,12629
945,13164
945,13330
945,14779
945,15409
945,18033
945,21342
945,21977
945,22117
945,22631
945,25797
945,26961
945,27671
945,30133
945,30462
945,32363
945,33126
945,33481
945,36414
945,38786
945,38993
945,41628
945,42085
945,45034
945,46923
945,47026
945,47126
945,50360
945,51022
945,54275
945,54776
946,5988
946,7440
946,7925
946,7986
946,8401
946,11682
946,14470
946,15210
946,17034
946,17331
946,21925
946,26856
946,27791
946,28257
946,29866
946,30617
946,32949
946,34167
946,37294
946,38266
946,40397
946,42881
946,46098
946,49630
946,50545
946,52173
946,52793
946,54456
946,57053
946,58283
947,5107
947,5890
947,6985
947,8491
947,8998
947,9799
947,9881
947,10258
947,11907
947,12900
947,13635
947,14893
947,15481
947,16098
947,16230
947,16352
947,19839
947,20932
947,26853
947,27299
947,33601
947,33913
947,35403
947,36628
947,43266
947,46345
947,48646
947,51713
947,55609
947,58712
948,5165
948,5281
948,5394
948,5424
948,5820
948,7695
948,8545
948,9403
948,11059
948,11250
948,11663
948,12277
948,12413
948,13222
948,13873
948,14969
948,15437
948,17471
948,22306
948,24070
948,24892
948,26866
948,30927
948,35754
948,38768
948,39534
948,46208
948,46331
948,46876
948,47715
948,48056
948,48182
948,59409
949,7483
949,8377
949,9087
949,9139
949,11995
949,15371
949,15910
949,19243
949,21338
949,22627
949,22887
949,23969
949,25883
949,29721
949,36413
949,37347
949,38256
949,39939
949,41644
949,41847
949,46986
949,52604
949,52932
949,54215
949,58788
950,5328
950,5415
950,6569
950,7943
950,9013
950,10058
950,10598
950,10668
950,11045
950,11215
950,12371
950,15106
950,15494
950,16139
950,17510
950,17858
950,19505
950,20721
950,21093
950,22814
950,23343
950,23697
950,25290
950,26090
950,27244
950,32850
950,35892
950,39289
950,40886
950,41812
950,42980
950,44825
950,47013
950,47301
950,48754
950,55781
950,57068
951,5199
951,6169
951,7569
951,7763
951,7829
951,8655
951,9529
951,10150
951,11312
951,11444
951,11885
951,15067
951,19535
951,21190
951,21606
951,23035
951,27405
951,29769
951,31842
951,35431
951,35756
951,43443
951,43799
951,45761
951,47798
951,51738
951,52119
951,53045
951,57077
951,59457
952,5258
952,6912
952,7495
952,8533
952,8689
952,9231
952,11411
952,12046
952,12713
952,14535
952,16427
952,17096
952,18956
952,25161
952,25524
952,28461
952,28800
952,29992
952,30289
952,31053
952,31461
952,32234
952,35187
952,35831
952,37595
952,37807
952,40513
952,44567
952,49247
952,49783
952,50323
952,55299
953,5831
953,6830
953,6997
953,7386
953,9940
953,10856
953,11711
953,12931
953,13899
953,14248
953,14571
953,15005
953,15503
953,17847
953,18674
953,18877
953,20577
953,26786
953,27689
953,28839
953,33911
953,34290
953,39984
953,40868
953,41048
953,46582
953,49436
953,50499
953,50913
953,51929
953,52571
953,55124
953,59071
954,7287
954,7753
954,9120
954,11037
954,12503
954,14023
954,18111
954,22031
954,26904
954,27415
954,27651
954,29462
954,30330
954,30522
954,31459
954,34666
954,34947
954,35727
954,36525
954,39401
954,41889
954,42118
954,42902
954,48932
954,51017
954,51614
954,56904
955,5210
955,6209
955,6668
955,6968
955,9590
955,9657
955,12986
955,13162
955,13365
955,13466
955,14278
955,16579
955,17312
955,18329
955,20009
955,21618
955,26864
955,30536
955,33348
955,34497
955,36667
955,37184
955,39300
955,42813
955,43670
955,44651
955,45770
956,5131
956,6939
956,7054
956,9230
956,10005
956,10971
956,14620
956,16852
956,17579
956,18343
956,19669
956,24945
956,29481
956,29646
956,29990
956,30804
956,32276
956,39762
956,40142
956,43529
956,47582
956,48119
956,51085
956,51459
957,5448
957,7908
957,8275
957,8468
957,9080
957,9350
957,9612
957,10470
957,11389
957,11858
957,12449
957,12684
957,13065
957,17455
957,17743
957,18027
957,18685
957,18996
957,20268
957,21378
957,23858
957,25745
957,26380
957,27063
957,27434
957,27569
957,30832
957,33067
957,35672
957,37946
957,39652
957,42920
957,43450
957,43571
957,46067
957,48362
957,49262
957,54074
957,54953
957,56457
957,57186
958,9308
958,10145
958,11042
958,11113
958,12497
958,14052
958,14163
958,14396
958,18142
958,20377
958,21414
958,22344
958,22468
958,23295
958,24121
958,24820
958,27169
958,35374
958,36585
958,40556
958,47094
958,50633
958,51136
958,58063
958,58253
959,9433
959,10022
959,10996
959,11484
959,12699
959,13069
959,13175
959,15364
959,17319
959,17423
959,18154
959,18469
959,21036
959,21382
959,21616
959,22677
959,23531
959,24143
959,28209
959,30347
959,32076
959,33105
959,34059
959,37448
959,37981
959,38727
959,41737
959,42409
959,46198
959,58621
960,6555
960,6680
960,7211
960,7330
960,7902
960,8304
960,9034
960,9986
960,10097
960,11319
960,12098
960,13019
960,13207
960,13702
960,13917
960,14185
960,17285
960,17822
960,18410
960,19263
960,21983
960,22286
960,22878
960,23779
960,26930
960,29246
960,29335
960,31995
960,34289
960,35551
960,35629
960,36314
960,37520
960,40826
960,46781
960,48156
960,49606
960,52069
960,54087
960,55902
960,58852
961,5562
961,5628
961,6509
961,6800
961,7089
961,7318
961,8385
961,9004
961,9279
961,10698
961,14604
961,15390
961,18359
961,19343
961,23690
961,25865
961,26105
961,28193
961,28557
961,29885
961,31776
961,33324
961,36353
961,41336
961,42397
961,45150
961,47539
961,50828
961,51165
961,51426
961,51663
961,52987
962,6838
962,6909
962,7747
962,9271
962,10826
962,12329
962,12736
962,14033
962,16045
962,17289
962,21120
